0.000000000000000000e+00,1.000000000000000000e+00,3.828119933605194092e-01,3.876950144767761230e-01,1.000000000000000000e+00,4.316410124301910400e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.628910124301910400e-01,1.000000000000000000e+00,4.721679985523223877e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.891600072383880615e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.335939884185791016e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.277339875698089600e-01,4.555659890174865723e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.487299919128417969e-01,4.052729904651641846e-01,3.969730138778686523e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.243159890174865723e-01,1.000000000000000000e+00,4.365229904651641846e-01,1.000000000000000000e+00,4.599609971046447754e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.267579913139343262e-01,1.000000000000000000e+00,3.974609971046447754e-01,4.238280057907104492e-01,4.428710043430328369e-01,4.394530057907104492e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.940429985523223877e-01,1.000000000000000000e+00,4.018549919128417969e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.974609971046447754e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.521479904651641846e-01,4.633789956569671631e-01,4.389649927616119385e-01,4.350590109825134277e-01,4.536130130290985107e-01,4.755859971046447754e-01,1.000000000000000000e+00,4.565429985523223877e-01,1.000000000000000000e+00,4.570310115814208984e-01,4.755859971046447754e-01,4.707030057907104492e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.526369869709014893e-01,4.462890028953552246e-01,4.389649927616119385e-01,4.428710043430328369e-01,4.355469942092895508e-01,4.389649927616119385e-01,4.389649927616119385e-01,4.433589875698089600e-01,4.746089875698089600e-01,4.467769861221313477e-01,4.238280057907104492e-01,4.262700080871582031e-01,4.291990101337432861e-01,4.409179985523223877e-01,4.433589875698089600e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.604490101337432861e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.736329913139343262e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.462890028953552246e-01,1.000000000000000000e+00,4.272460043430328369e-01,4.130859971046447754e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.750980138778686523e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.331049919128417969e-01,1.000000000000000000e+00,4.287109971046447754e-01,4.169920086860656738e-01,1.000000000000000000e+00
3.828119933605194092e-01,1.000000000000000000e+00,0.000000000000000000e+00,4.101560115814208984e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.501950144767761230e-01,1.000000000000000000e+00,4.575200080871582031e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.340820014476776123e-01,1.000000000000000000e+00,4.291990101337432861e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.531250000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.531250000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.365229904651641846e-01,4.497070014476776123e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.624019861221313477e-01,4.033200144767761230e-01,4.291990101337432861e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.194340109825134277e-01,1.000000000000000000e+00,4.462890028953552246e-01,1.000000000000000000e+00,4.853520095348358154e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.199219942092895508e-01,1.000000000000000000e+00,4.228520095348358154e-01,4.394530057907104492e-01,4.604490101337432861e-01,4.589839875698089600e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.876950144767761230e-01,3.940429985523223877e-01,4.101560115814208984e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.759770095348358154e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.306640028953552246e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.291990101337432861e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.477539956569671631e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.541020095348358154e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.746089875698089600e-01,4.614259898662567139e-01,4.228520095348358154e-01,1.000000000000000000e+00,4.252929985523223877e-01,4.296880066394805908e-01,4.150390028953552246e-01,4.565429985523223877e-01,1.000000000000000000e+00,4.482420086860656738e-01,4.233399927616119385e-01,4.296880066394805908e-01,4.306640028953552246e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.541020095348358154e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.301759898662567139e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.565429985523223877e-01,4.316410124301910400e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.233399927616119385e-01,1.000000000000000000e+00,4.541020095348358154e-01,4.204100072383880615e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.111329913139343262e-01,1.000000000000000000e+00,4.199219942092895508e-01,4.218750000000000000e-01,4.506840109825134277e-01,4.609380066394805908e-01,1.000000000000000000e+00,4.399409890174865723e-01,4.311519861221313477e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.042969942092895508e-01,4.208979904651641846e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.550780057907104492e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.360350072383880615e-01,4.272460043430328369e-01,4.492189884185791016e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.365229904651641846e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.472660124301910400e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.658200144767761230e-01,4.243159890174865723e-01,1.000000000000000000e+00,4.433589875698089600e-01,4.321289956569671631e-01,1.000000000000000000e+00,4.145509898662567139e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.228520095348358154e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.726560115814208984e-01,4.638670086860656738e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.609380066394805908e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.316410124301910400e-01,4.018549919128417969e-01,1.000000000000000000e+00,3.759770095348358154e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.326170086860656738e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.174799919128417969e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.643549919128417969e-01,4.648439884185791016e-01,4.511719942092895508e-01,4.257810115814208984e-01,1.000000000000000000e+00,4.838869869709014893e-01,1.000000000000000000e+00,4.550780057907104492e-01,1.000000000000000000e+00,4.741210043430328369e-01,4.731450080871582031e-01,4.741210043430328369e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.697270095348358154e-01,4.672850072383880615e-01,4.267579913139343262e-01,4.453119933605194092e-01,4.282230138778686523e-01,4.511719942092895508e-01,4.335939884185791016e-01,4.487299919128417969e-01,4.516600072383880615e-01,4.296880066394805908e-01,4.458009898662567139e-01,4.423829913139343262e-01,4.521479904651641846e-01,1.000000000000000000e+00,4.409179985523223877e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.423829913139343262e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.438480138778686523e-01,4.277339875698089600e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.135740101337432861e-01,1.000000000000000000e+00,4.384770095348358154e-01,4.213869869709014893e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.697270095348358154e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.248049855232238770e-01,1.000000000000000000e+00,4.296880066394805908e-01,4.169920086860656738e-01,4.467769861221313477e-01,4.619140028953552246e-01,1.000000000000000000e+00,4.448240101337432861e-01,4.282230138778686523e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.042969942092895508e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.671880066394805908e-01,4.648439884185791016e-01,4.609380066394805908e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.501950144767761230e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.296880066394805908e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.833979904651641846e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.707030057907104492e-01,4.438480138778686523e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.604490101337432861e-01,4.638670086860656738e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.394530057907104492e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.599609971046447754e-01,4.453119933605194092e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.628910124301910400e-01,4.350590109825134277e-01,1.000000000000000000e+00,4.560549855232238770e-01,4.272460043430328369e-01,1.000000000000000000e+00,4.418950080871582031e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.394530057907104492e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.462890028953552246e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.208979904651641846e-01,1.000000000000000000e+00,3.671880066394805908e-01,0.000000000000000000e+00,4.238280057907104492e-01,4.462890028953552246e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.560549855232238770e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.453119933605194092e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.609380066394805908e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.648439884185791016e-01,4.624019861221313477e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.487299919128417969e-01,4.736329913139343262e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.375000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.511719942092895508e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.648439884185791016e-01,4.243159890174865723e-01,1.000000000000000000e+00,4.218750000000000000e-01,4.399409890174865723e-01,1.000000000000000000e+00,4.213869869709014893e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.248049855232238770e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.296880066394805908e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.472660124301910400e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.648439884185791016e-01,4.238280057907104492e-01,0.000000000000000000e+00,4.462890028953552246e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.433589875698089600e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.208979904651641846e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.340820014476776123e-01,1.000000000000000000e+00,4.687500000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.726560115814208984e-01,4.624019861221313477e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.340820014476776123e-01,4.287109971046447754e-01,4.047850072383880615e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.609380066394805908e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.296880066394805908e-01,4.482420086860656738e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.984380066394805908e-01,4.326170086860656738e-01,3.920899927616119385e-01,1.000000000000000000e+00,4.238280057907104492e-01,4.174799919128417969e-01,1.000000000000000000e+00,4.165039956569671631e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.974609971046447754e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.687500000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.609380066394805908e-01,4.462890028953552246e-01,4.462890028953552246e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.550780057907104492e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.531250000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.624019861221313477e-01,1.000000000000000000e+00,4.824219942092895508e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.609380066394805908e-01,4.321289956569671631e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.550780057907104492e-01,4.370119869709014893e-01,4.643549919128417969e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.677729904651641846e-01,4.580079913139343262e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.785160124301910400e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.355469942092895508e-01,4.418950080871582031e-01,1.000000000000000000e+00,4.311519861221313477e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.599609971046447754e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
